symbol,scan_time,market_provider,price,mark_price,funding_rate,oi_contracts,oi_value_now,price_change_pct_24h,high_24h,low_24h,volume_24h,rsi_1m,rsi_5m,rsi_15m,rsi_1h,rsi_4h,rsi_1d,oi_value_1h_ago,oi_change_pct_1h,rsi_mean,rsi_std,rsi_min,rsi_max,rsi_range,rsi_divergence_5m_4h,rsi_divergence_15m_1h,rsi_divergence_1m_1h,n_tf_oversold,n_tf_overbought,oi_rising,oi_spike,price_momentum_24h,price_pct_change,price_rolling_std_6,oi_pct_change,rsi_5m_slope,cg_funding_oi_weighted_bps,cg_funding_spread_bps,cg_top_ls_ratio,cg_global_ls_ratio,cg_top_minus_global_ls,cg_taker_buy_sell_ratio,cg_liq_pull_up,cg_liq_pull_down,cg_liq_pull_ratio,target_time,future_scan_time,future_price,future_return_pct,label
SUIUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.9058,0.9058,-5.5e-05,83370919.0,75408996.2355,-1.55,0.9385,0.8987,9341399.7584,39.8,46.33,37.84,33.89,35.95,43.35,75360243.6855,0.065,39.526666666666664,4.655906642821209,33.89,46.33,12.439999999999998,10.379999999999995,3.950000000000003,5.909999999999997,0,0,1,0,-1.55,-1.7890057465033027,0.9422881425118489,1.7788505586879388,4.859999999999999,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
SUIUSDT,2026-04-29 21:45:00.809610+00:00,0.9076,-1.7999999999999998,0.9385,0.8814,11587166.2638,66.2,69.18,55.54,41.71,39.39,43.48,75171272.0556,-7.8e-05,,,,,,25057105.17850734,43400141.60506036,-7.8e-05,75171272.0556,75171272.055678,,,,1,1,0,0,69.18,-298.7193640980348,121.82227013353585,-86.10166901986531,75171225.7256,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
SUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.04588,0.04588,0.000342,51205654.0,2349315.40552,0.96,0.04814,0.04528,5238034.5552,36.73,37.47,34.94,44.43,49.87,55.88,2375422.27252,-1.099,43.22,8.363052074452247,34.94,55.88,20.940000000000005,-12.399999999999999,-9.490000000000002,-7.700000000000003,0,0,0,0,0.96,,,,,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
SUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.04719,0.04719,0.000185,50504283.0,2384307.20043,0.04,0.04814,0.04555,6008013.35522,55.7,50.88,52.14,54.64,57.4,59.3,2410258.82069,-1.077,55.01,3.1630049004072047,50.88,59.3,8.419999999999995,-6.519999999999996,-2.5,1.0600000000000023,0,0,0,0,0.04,2.8552746294681963,,-1.3697139772885225,13.410000000000004,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
SUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.0472,0.0472,0.000298,50798387.0,2397683.8664,3.14,0.04803,0.04555,6061339.95392,45.53,45.95,47.24,52.73,56.92,59.28,2401670.5672,-0.166,51.275,5.927983636954473,45.53,59.28,13.75,-10.969999999999999,-5.489999999999995,-7.199999999999996,0,0,0,0,3.14,0.02119093028183361,2.0039998021449326,0.5823347695085523,-4.93,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
SUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.04594,0.04594,-0.000537,49543427.0,2265620.91671,-1.01,0.04803,0.0456,5987949.67586,38.12,42.36,37.18,41.44,47.93,55.72,2279449.16568,-0.607,43.791666666666664,6.9695463745258674,37.18,55.72,18.54,-5.57,-4.259999999999998,-3.3200000000000003,0,0,0,0,-1.01,-2.6694915254237284,2.7626932378168854,-2.470472143141078,-3.5900000000000034,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
SUSDT,2026-04-29 21:45:00.809610+00:00,0.04561,-1.27,0.04803,0.04419,6222737.64434,60.92,61.53,50.85,42.68,47.51,54.51,2277924.99623,-0.000685,,,,,,759326.5018483334,1315144.8745657462,-0.000685,2277924.99623,2277924.996915,,,,1,1,0,0,61.53,-2864.4754026991727,1432.2739733298597,-87.43983203999997,2277882.6362300003,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
SWARMSUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.0219,0.0219,-0.001684,33407423.0,7319566.379299999,17.169999999999998,0.02724,0.01844,51009149.767,53.37,47.6,36.34,50.16,57.58,69.02,5660146.5802,29.318,52.345,10.862419159653156,36.34,69.02,32.67999999999999,-9.979999999999997,-13.819999999999993,3.210000000000001,0,0,1,1,17.169999999999998,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
SWARMSUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.02188,0.02188,-0.001759,31537247.0,6900349.6436,17.810000000000002,0.02724,0.01844,51070073.1042,45.45,46.57,36.01,50.0,57.48,68.96,5673720.3040000005,21.619,50.745,11.316265726819955,36.01,68.96,32.949999999999996,-10.909999999999997,-13.990000000000002,-4.549999999999997,0,0,1,1,17.810000000000002,-0.09132420091323423,,-5.598085192024538,-1.0300000000000011,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
SWARMSUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.01962,0.01962,-0.001352,23577516.0,4625908.6392,6.16,0.02724,0.01845,54542372.0998,41.91,29.09,26.24,40.13,49.54,63.68,5146207.1028,-10.11,41.765,13.748406089434514,26.24,63.68,37.44,-20.45,-13.890000000000004,1.779999999999994,2,0,0,1,6.16,-10.32906764168191,7.239177811015628,-25.239143416671716,-17.48,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
SWARMSUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.02161,0.02161,-0.001146,12749537.0,2756449.8994,-2.17,0.02724,0.01758,62224414.7644,42.65,33.48,45.82,50.1,52.88,68.76,2849916.1862,-3.28,48.94833333333333,11.815339887902791,33.48,68.76,35.28000000000001,-19.400000000000006,-4.280000000000001,-7.450000000000003,0,0,0,1,-2.17,10.142711518858327,10.23588963623006,-45.925020260828155,4.389999999999997,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
SWARMSUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.02278,0.02278,0.000246,13185984.0,3001129.9584,-12.25,0.02688,0.01758,35532262.4764,56.97,51.16,47.96,51.58,55.25,71.08,3227271.4976,-7.007,55.666666666666664,8.19569073761734,47.96,71.08,23.119999999999997,-4.090000000000003,-3.6199999999999974,5.390000000000001,0,1,0,1,-12.25,5.414160111059707,8.799428939192401,3.423238036016518,17.68,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
SWARMSUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.02239,0.02239,0.000743,12672705.0,2837418.6495,2.6,0.02688,0.01758,21223353.5996,51.88,48.19,46.26,50.06,54.09,70.28,2823306.0086,0.5,53.46,8.683070885349261,46.26,70.28,24.020000000000003,-5.900000000000006,-3.8000000000000043,1.8200000000000003,0,1,1,0,2.6,-1.7120280948200284,7.737431283017643,-3.8926105173493264,-2.969999999999999,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
SWARMSUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.02158,0.02158,0.000255,12815951.0,2768245.416,8.73,0.02688,0.01758,17240569.0412,61.17,42.32,38.63,46.74,51.96,68.76,2760165.504,0.293,51.59666666666667,11.525093781252572,38.63,68.76,30.130000000000003,-9.64,-8.11,14.43,0,0,1,0,8.73,-3.6176864671728537,7.140002484756047,1.1303506236434835,-5.869999999999997,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
SWARMSUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.02196,0.02196,0.000963,3238146.0,729878.1084,-15.07,0.02688,0.01806,7267947.7818,79.69,77.68,69.38,54.87,53.98,70.88,1022512.2236,-28.619,67.74666666666667,11.037477368795223,53.98,79.69,25.71,23.70000000000001,14.509999999999998,24.82,0,3,0,1,-15.07,1.7608897126969447,7.176880815479743,-74.73347081305164,35.36000000000001,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
SWARMSUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.02497,0.02497,0.003145,4372851.0,1083592.4778,-4.75,0.02688,0.01806,6418798.2236,49.59,61.73,68.37,61.76,58.25,74.73,552980.568,95.955,62.405,8.600543587471666,49.59,74.73,25.14,3.479999999999997,6.6100000000000065,-12.169999999999995,0,1,1,1,-4.75,13.70673952641166,6.769709831787665,35.04181096219874,-15.95000000000001,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
SWARMSUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.02415,0.02415,0.000228,5082046.0,1225789.4952,4.58,0.0264,0.01806,7334808.6808,64.07,47.2,48.95,55.94,56.27,73.79,1249899.1236,-1.929,57.70333333333334,9.913828053111809,47.2,73.79,26.590000000000003,-9.07,-6.989999999999995,8.129999999999995,0,1,0,0,4.58,-3.283940728874646,6.663437763399893,16.218137777847907,-14.529999999999994,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
SWARMSUSDT,2026-04-29 21:45:00.809610+00:00,0.02468,10.64,0.0264,0.01806,8257226.3558,,,,,,,695449.3288,0.000407,,,,,,347724.6646035,491756.9360783205,0.000407,695449.3288,695449.3283930001,,,,1,1,0,0,,43957.97101449276,17945.208055515443,62.478386771784436,695402.1288000001,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
TACUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,0.010583,0.010583,-0.001105,7024480.0,7436816.976,18.42,0.011238,0.00885,10065286.968,49.95,55.33,54.91,67.85,68.89,87.31,7459466.8038,-0.304,64.04,13.691461572819755,49.95,87.31,37.36,-13.560000000000002,-12.939999999999998,-17.89999999999999,0,1,0,0,18.42,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
TACUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,0.010604,0.010604,-0.00116,7027382.0,7451133.134599999,18.93,0.011238,0.00885,10067038.989,53.93,59.23,56.9,68.51,69.18,87.41,7459612.3537,-0.114,65.86,12.239369264794654,53.93,87.41,33.48,-9.95000000000001,-11.610000000000007,-14.580000000000005,0,1,0,0,18.93,0.19843144665974144,,0.04131266656037802,3.8999999999999986,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
TACUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,0.010585,0.010585,-0.000189,6897842.0,7297916.836000001,18.37,0.011238,0.008861,9940172.3204,55.49,48.28,51.43,64.74,69.06,87.38,7324538.232000001,-0.363,62.73,14.426653111515503,48.28,87.38,39.099999999999994,-20.78,-13.309999999999995,-9.249999999999993,0,1,0,0,18.37,-0.17917766880422015,0.26700996618242123,-1.843360728077681,-10.949999999999996,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
TACUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,0.01125,0.01125,0.000394,6803325.0,7729257.5325,22.64,0.011376,0.009081,10325514.0966,68.56,68.08,63.19,65.4,71.79,88.9,7794511.708199999,-0.837,70.98666666666668,9.250612231991282,63.19,88.9,25.710000000000008,-3.710000000000008,-2.210000000000008,3.1599999999999966,0,2,0,0,22.64,6.282475200755777,3.626548746226211,-1.3702401417718724,19.799999999999997,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
TACUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.012945,0.012945,0.000657,6757518.0,8776664.3784,21.29,0.013145,0.010176,10147103.2686,56.86,56.85,62.71,73.95,78.59,91.06,8714697.3316,0.711,70.00333333333334,13.650203905680922,56.85,91.06,34.21,-21.740000000000002,-11.240000000000002,-17.090000000000003,0,3,1,0,21.29,15.066666666666674,7.127256032426831,-0.6733031275148571,-11.229999999999997,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
TACUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.012891,0.012891,-0.000698,6770531.0,8745494.8927,22.14,0.013457,0.010277,10796999.1002,44.07,41.7,50.15,68.46,75.32,91.01,8831728.7847,-0.976,61.785,19.66954066570951,41.7,91.01,49.31,-33.61999999999999,-18.309999999999995,-24.389999999999993,0,2,0,0,22.14,-0.4171494785631502,6.688207705887778,0.19257070421418998,-15.149999999999999,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
TACUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.01299,0.01299,0.000507,6555739.0,8513282.6654,22.94,0.013457,0.010277,11169197.0628,55.29,58.25,54.27,65.06,75.24,91.1,8575463.529199999,-0.725,66.53500000000001,14.331178248839134,54.27,91.1,36.82999999999999,-16.989999999999995,-10.79,-9.770000000000003,0,2,0,0,22.94,0.7679776588317422,6.143100870784117,-3.172454272788938,16.549999999999997,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
TACUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.013765,0.013765,-9e-06,6626728.0,9113739.0184,29.17,0.015035,0.010277,12697271.0494,49.81,44.69,48.84,61.93,72.14,91.88,9113976.9453,-0.003,61.54833333333334,17.976833332560734,44.69,91.88,47.19,-27.450000000000003,-13.089999999999996,-12.119999999999997,0,2,0,0,29.17,5.966127790608167,5.948827299246797,1.0828527493239148,-13.560000000000002,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
TACUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.016282,0.016282,-0.000582,6633456.0,10827790.2288,27.36,0.016588,0.012043,12848001.7922,56.35,62.7,73.83,79.06,79.89,93.8,10643983.455,1.727,74.27166666666666,13.350163170039032,56.35,93.8,37.449999999999996,-17.189999999999998,-5.230000000000004,-22.71,0,4,1,0,27.36,18.285506719941893,7.553372567322485,0.1015282353523439,18.010000000000005,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
TACUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.016955,0.016955,0.001914,7037224.0,11896427.172,28.910000000000004,0.019606,0.012364,14328466.4512,48.41,48.34,53.72,71.68,77.06,94.11,11601627.639,2.541,65.55333333333334,18.52373144554484,48.34,94.11,45.769999999999996,-28.72,-17.960000000000008,-23.27000000000001,0,3,1,0,28.910000000000004,4.133398845350689,7.681546170183723,6.08684221316913,-14.36,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
TACUSDT,2026-04-29 21:45:00.809610+00:00,0.014692,13.77,0.019606,0.012364,14862334.7952,41.85,31.28,34.15,46.94,61.91,92.4,9700008.0696,0.000834,,,,,,3233366.823478,5600275.596492472,0.000834,9700008.0696,9700008.068766,,,,1,2,0,0,31.28,81114.98083161308,33112.70665465602,111.19598857731398,9699959.7296,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
TAOUSDT,2026-04-27 21:28:02.383816+00:00,kucoin,246.3,246.3,-4.2e-05,10393185.0,25619201.025,-1.87,257.0,244.3,9389088.036,58.89,53.63,46.31,42.26,47.17,43.05,26017885.195,-1.532,48.55166666666667,6.472373341106544,42.26,58.89,16.630000000000003,6.460000000000001,4.050000000000004,16.630000000000003,0,0,0,0,-1.87,,,,,,,,,,,,,,2026-04-27 22:28:02.383816+00:00,,,,
TAOUSDT,2026-04-27 21:36:39.315235+00:00,kucoin,246.83,246.83,-2.8e-05,10246883.0,25302628.1919,-1.28,257.0,244.3,9428547.882,68.31,59.38,49.62,43.82,47.85,43.2,26059760.019300003,-2.905,52.03,9.876379903588157,43.2,68.31,25.11,11.530000000000001,5.799999999999997,24.490000000000002,0,0,0,0,-1.28,0.2151847340641444,,-1.407672431501994,5.75,,,,,,,,,,2026-04-27 22:36:39.315235+00:00,,,,
TAOUSDT,2026-04-28 00:12:26.523922+00:00,kucoin,248.5,248.5,5.8e-05,10109576.0,25121285.4024,-1.5,257.0,244.3,9021561.69,64.89,67.84,63.07,50.24,50.61,43.84,25457320.9143,-1.32,56.748333333333335,9.75641207958472,43.84,67.84,24.0,17.230000000000004,12.829999999999998,14.649999999999999,0,0,0,0,-1.5,0.6765790219989354,0.32625502979942916,-1.339987974879775,8.46,,,,,,,,,,2026-04-28 01:12:26.523922+00:00,,,,
TAOUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,250.5,250.5,0.000308,9676743.0,24241208.8893,0.36,251.8,244.3,6405452.31,62.7,64.29,64.9,58.19,53.9,44.98,24385189.5118,-0.59,58.160000000000004,7.687353250631849,44.98,64.9,19.92000000000001,10.390000000000008,6.710000000000008,4.510000000000005,0,0,0,0,0.36,0.8048289738430636,0.3101110200641414,-4.2814159565148895,-3.549999999999997,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
TAOUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,260.06,260.06,7.4e-05,8653549.0,22422210.8139,6.069999999999999,259.8,245.0,7321022.856,58.54,72.34,75.57,74.44,65.49,49.16,23095806.1254,-2.917,65.92333333333333,10.416104198147533,49.16,75.57,26.409999999999997,6.8500000000000085,1.1299999999999955,-15.899999999999999,0,3,0,0,6.069999999999999,3.816367265469056,1.6450218283468159,-10.573743665611456,8.049999999999997,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
TAOUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,256.35,256.35,0.000144,8844409.0,22660260.2989,4.1000000000000005,260.4,245.4,9949131.626,43.72,42.41,52.37,62.94,61.23,47.81,22178003.9022,2.174,51.74666666666667,8.748839161092553,42.41,62.94,20.53,-18.82,-10.57,-19.22,0,0,1,0,4.1000000000000005,-1.4265938629546948,1.8981546855463116,2.2055690676738626,-29.930000000000007,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
TAOUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,258.24,258.24,0.000125,8777399.0,22670266.1372,4.44,260.4,246.2,10508883.928,47.14,56.57,58.94,66.38,64.18,48.82,23034681.1376,-1.582,57.005,7.8436872706655,47.14,66.38,19.239999999999995,-7.6100000000000065,-7.439999999999998,-19.239999999999995,0,0,0,0,4.44,0.7372732592159092,1.6980752733618591,-0.7576537900949587,14.160000000000004,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
TAOUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,260.98,260.98,0.000128,8806848.0,22970901.6384,4.77,266.5,247.8,13647550.888,32.96,33.87,45.18,59.11,63.81,50.17,22862803.2532,0.473,47.51666666666667,12.731899570239577,32.96,63.81,30.85,-29.940000000000005,-13.93,-26.15,0,0,1,0,4.77,1.0610285006195763,1.6743666342404495,0.3355094145771398,-22.700000000000003,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
TAOUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,257.1,257.1,0.000158,8556975.0,22002549.8175,2.22,266.5,248.6,15637049.89,49.54,41.04,35.67,48.22,57.16,48.4,20967601.5675,4.936,46.67166666666666,7.434638973525658,35.67,57.16,21.489999999999995,-16.119999999999997,-12.549999999999997,1.3200000000000003,0,0,1,1,2.22,-1.4867039619894218,1.9533721729416473,-2.837258006496768,7.170000000000002,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
TAOUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,251.6,251.6,0.00021,8914763.0,22411714.182,-1.71,266.5,249.6,14856484.266,53.28,50.19,39.05,38.52,48.75,45.85,21816298.422,2.729,45.94,6.039384074555947,38.52,53.28,14.759999999999998,1.4399999999999977,0.529999999999994,14.759999999999998,0,0,1,0,-1.71,-2.139245429793868,2.2362100948619354,4.18124395595405,9.149999999999999,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
TAOUSDT,2026-04-29 21:45:00.809610+00:00,256.91,0.27,266.5,248.5,16808835.946,55.2,69.99,63.34,53.33,56.03,48.16,23803394.8806,0.000107,,,,,,7934481.013569001,13742882.539337097,0.000107,23803394.8806,23803394.880493,,,,1,1,0,0,69.99,-99.89268680445151,40.53597231385333,88.55056433917534,23803344.6906,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
TIAUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,0.3735,0.3735,7.5e-05,10036242.0,3756565.3806,8.16,0.3744,0.3444,6372758.5656,64.15,76.34,80.4,75.3,62.06,57.79,3705510.112,1.378,69.34,9.167139139338946,57.79,80.4,22.610000000000007,14.280000000000001,5.1000000000000085,-11.149999999999991,0,3,1,0,8.16,,,,,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
TIAUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,0.3656,0.3656,0.000198,9609560.0,3519020.8720000004,4.78,0.3769,0.3477,8964502.7304,58.4,51.39,55.31,60.86,56.14,55.79,3591159.7086000005,-2.009,56.315,3.180444937426208,51.39,60.86,9.469999999999999,-4.75,-5.549999999999997,-2.460000000000001,0,0,0,0,4.78,-2.1151271753681478,,-4.2514120325117695,-24.950000000000003,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
TIAUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,0.3649,0.3649,6e-05,9410838.0,3429309.3672,3.22,0.3769,0.3514,9930018.7274,51.39,50.17,49.33,57.09,54.44,55.4,3460347.1372,-0.897,52.96999999999999,3.1185317057871966,49.33,57.09,7.760000000000005,-4.269999999999996,-7.760000000000005,-5.700000000000003,0,0,0,0,3.22,-0.1914660831509818,1.3602338030114787,-2.0679614883511888,-1.2199999999999989,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
TIAUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,0.3702,0.3702,-0.000223,9184051.0,3399935.6802,4.1000000000000005,0.3821,0.3514,10655773.907,53.31,49.13,49.26,57.14,56.25,57.06,3424934.916,-0.73,53.69166666666666,3.7516898414803252,49.13,57.14,8.009999999999998,-7.119999999999997,-7.880000000000003,-3.8299999999999983,0,0,0,0,4.1000000000000005,1.4524527267744558,1.785616952648236,-2.4098491547724032,-1.0399999999999991,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
TIAUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,0.3646,0.3646,-0.000168,9199487.0,3355052.9089,2.21,0.3821,0.354,11147342.7022,50.75,40.01,37.34,47.9,52.4,55.63,3460735.3102,-3.054,47.33833333333334,7.2110787450052625,37.34,55.63,18.29,-12.39,-10.559999999999995,2.8500000000000014,0,0,0,1,2.21,-1.512695840086442,1.5819619943129404,0.16807397955433956,-9.120000000000005,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
TIAUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,0.3521,0.3521,-0.000252,8743702.0,3071662.5126,-2.8400000000000003,0.3821,0.3495,9843944.5258,38.94,39.15,29.6,34.73,44.15,51.24,3085060.392,-0.434,39.635,7.490524013712259,29.6,51.24,21.64,-5.0,-5.1299999999999955,4.210000000000001,1,0,0,0,-2.8400000000000003,-3.428414701042226,1.8671723420657993,-4.954461047664937,-0.8599999999999994,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
TIAUSDT,2026-04-29 21:45:00.809610+00:00,0.3479,-4.52,0.3821,0.34,9665835.2798,58.85,56.82,43.92,35.44,43.31,50.22,3612331.6313,-2.2e-05,,,,,,1204127.2837593334,2085566.1426255072,-2.2e-05,3612331.6313,3612331.631322,,,,1,1,0,0,56.82,-1383.726214143709,564.4331518097476,10.546256949287613,3612292.4813,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
TONUSDT,2026-04-28 09:12:32.046598+00:00,kucoin,1.3076,1.3076,1.8e-05,22888889.0,29975289.0344,0.3399999999999999,1.3158,1.2864,5738543.7008,64.54,56.87,54.78,54.24,45.66,46.91,29913587.230400003,0.206,53.833333333333336,6.9231717201487,45.66,64.54,18.88000000000001,11.21,0.5399999999999991,10.300000000000004,0,0,1,0,0.3399999999999999,,,,,,,,,,,,,,2026-04-28 10:12:32.046598+00:00,,,,
TONUSDT,2026-04-28 16:25:28.864080+00:00,kucoin,1.3013,1.3013,-8e-06,22973602.0,29879466.7612,-0.16,1.3158,1.2864,8705426.9478,48.7,60.22,54.49,46.94,42.5,45.49,29899917.3956,-0.068,49.72333333333333,6.508347460505367,42.5,60.22,17.72,17.72,7.550000000000004,1.7600000000000051,0,0,0,0,-0.16,-0.48179871520344086,,0.37010533800920786,3.3500000000000014,,,,,,,,,,2026-04-28 17:25:28.864080+00:00,,,,
TONUSDT,2026-04-28 20:50:08.986813+00:00,kucoin,1.3012,1.3012,0.000178,22938002.0,29842340.602,0.35,1.3158,1.2865,10532335.034,44.24,58.3,57.55,49.97,42.64,45.55,29899134.456,-0.19,49.708333333333336,6.819570123304449,42.64,58.3,15.659999999999997,15.659999999999997,7.579999999999998,-5.729999999999997,0,0,0,0,0.35,-0.00768462306923734,0.33524928960419886,-0.1549604628825696,-1.9200000000000017,,,,,,,,,,2026-04-28 21:50:08.986813+00:00,,,,
TONUSDT,2026-04-29 00:08:01.591960+00:00,kucoin,1.3027,1.3027,0.000246,22830625.0,29711775.375,-0.22,1.3158,1.2865,11162560.3706,38.98,52.07,54.93,50.6,43.31,45.78,29870003.4912,-0.53,47.61166666666666,5.978793914048775,38.98,54.93,15.950000000000003,8.759999999999998,4.329999999999998,-11.620000000000005,0,0,0,0,-0.22,0.11527820473409278,0.3152789446674493,-0.468118365322312,-6.229999999999997,,,,,,,,,,2026-04-29 01:08:01.591960+00:00,,,,
TONUSDT,2026-04-29 07:53:25.898144+00:00,kucoin,1.3137,1.3137,-0.000112,22884025.0,30067320.4475,0.79,1.3209,1.2865,12399183.9268,44.9,50.28,56.63,60.79,49.94,47.94,30136447.3543,-0.229,51.74666666666666,5.872163712522555,44.9,60.79,15.89,0.3400000000000034,-4.159999999999997,-15.89,0,0,0,0,0.79,0.844400092116393,0.5487011362263597,0.23389635631962946,-1.7899999999999991,,,,,,,,,,2026-04-29 08:53:25.898144+00:00,,,,
TONUSDT,2026-04-29 13:11:14.790397+00:00,kucoin,1.3368,1.3368,4e-06,23343193.0,31200511.7638,3.41,1.3646,1.2865,16578251.037,51.78,49.05,56.03,66.76,57.98,51.58,31291542.2434,-0.291,55.53,6.387813397399773,49.05,66.76,17.710000000000008,-8.93,-10.730000000000004,-14.980000000000004,0,0,0,0,3.41,1.7583923270152901,0.8742300831676258,2.0065001676933925,-1.230000000000004,,,,,,,,,,2026-04-29 14:11:14.790397+00:00,,,,
TONUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,1.321,1.321,-0.000233,23067004.0,30432298.3772,2.07,1.3646,1.2878,17313893.7858,27.76,47.56,47.79,52.05,51.03,48.84,30258860.5606,0.573,45.83833333333334,9.034904352934051,27.76,52.05,24.289999999999996,-3.469999999999999,-4.259999999999998,-24.289999999999996,1,0,1,0,2.07,-1.181926989826454,1.0261385538012926,-1.1831671871110339,-1.4899999999999949,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
TONUSDT,2026-04-29 21:45:00.809610+00:00,1.3238,2.13,1.3646,1.2937,18147228.974,68.14,71.47,59.36,54.52,52.58,49.14,29845093.504600003,3e-05,,,,,,9948380.881543335,17231058.583383106,3e-05,29845093.504600003,29845093.504570004,,,,1,1,0,0,71.47,61.24148372445117,24.896011587759777,-21.328192538571543,29845045.944600005,,,,,,,,,,2026-04-29 22:45:00.809610+00:00,,,,
TRUMPUSDT,2026-04-29 18:05:39.799652+00:00,kucoin,2.36,2.36,-0.000646,30687151.0,7214549.2001,-4.36,2.526,2.349,5718147.381,22.08,34.45,29.64,22.64,26.65,29.61,7365228.551700001,-2.046,27.511666666666667,4.712788629534183,22.08,34.45,12.370000000000005,7.800000000000004,7.0,-0.5600000000000023,5,0,0,0,-4.36,,,,,,,,,,,,,,2026-04-29 19:05:39.799652+00:00,,,,
